"Name","Organization","Homepage","Logo","Twitter","Crunchbase URL","Market Cap","Ticker","Funding","CNCF Member","CNCF Relation","License","Headquarters","Latest Tweet Date","Description","Crunchbase Description","Crunchbase Homepage","Crunchbase City","Crunchbase Region","Crunchbase Country","Crunchbase Twitter","Crunchbase Linkedin","Crunchbase Ticker","Crunchbase Kind","Crunchbase Min Employees","Crunchbase Max Employees","Landscape","Category","OSS","Github Repo","Github Stars","Github Description","Github Latest Commit Date","Github Latest Commit Link","Github Release Date","Github Release Link","Github Start Commit Date","Github Start Commit Link","Github Contributors Count","Github Contributors Link"
"Cobe","Cobe.io","https://cobe.io/","http://localhost:3000/logos/cobe.svg","https://twitter.com/cobeio","https://www.crunchbase.com/organization/cobe-io",,,,false,false,"NotOpenSource","Ampthill, United Kingdom","2018-02-09T10:12:41.000Z","Cobe delivers an aggregated view of every element related to your business.","Cobe delivers an aggregated view of every element related to your business.","https://cobe.io/","Ampthill","Central Bedfordshire","United Kingdom","https://twitter.com/cobeio","https://www.linkedin.com/company/10272465/",,,,,"Observability and Analysis / Monitoring","Observability and Analysis",false,,,,,"",,,,,,
"CockroachDB","Cockroach Labs","https://www.cockroachlabs.com/","http://localhost:3000/logos/cockroach-db.svg","https://twitter.com/CockroachDB","https://www.crunchbase.com/organization/cockroach-labs",,,53500000,false,false,"Unknown License","New York, New York","2018-03-27T18:33:01.000Z","CockroachDB - the open source, cloud-native SQL database.","Cockroach Labs is the company behind CockroachDB, an open source, distributed SQL database. ","http://www.cockroachlabs.com/","New York","New York","United States","https://twitter.com/@cockroachdb","https://www.linkedin.com/company/cockroach-labs",,"funding",11,50,"App Definition and Development / Database and Data Warehouse","App Definition and Development",true,"https://github.com/cockroachdb/cockroach",12911,"CockroachDB - the open source, cloud-native SQL database.",,"https://github.com/cockroachdb/cockroach/commit/fedb8bc0f94d3d5395407b777f7631ca78f3dc68","2018-03-26T17:35:35Z","https://github.com/cockroachdb/cockroach/releases","2014-02-06T00:18:47Z","/cockroachdb/cockroach/commit/8548987813ff9e1b8a9878023d3abfc6911c16db",191,"https://github.com/cockroachdb/cockroach/graphs/contributors"
"Consul","HashiCorp","https://www.consul.io/","http://localhost:3000/logos/consul.svg","https://twitter.com/HashiCorp","https://www.crunchbase.com/organization/hashicorp",,,74175000,false,false,"MPL-2.0","San Francisco, California","2018-03-27T15:00:30.000Z","Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.","HashiCorp enables organizations to provision, secure, and run any infrastructure for any application.","https://www.hashicorp.com","San Francisco","California","United States","https://twitter.com/HashiCorp","https://www.linkedin.com/company/HashiCorp",,"funding",101,250,"Orchestration & Management / Coordination & Service Discovery","Orchestration & Management",true,"https://github.com/hashicorp/consul",11702,"Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.",,"https://github.com/hashicorp/consul/commit/d8372382e667135268cdc0c10b6f223a2dec5866","2018-02-09T18:00:27Z","https://github.com/hashicorp/consul/releases","2013-11-04T22:15:27Z","/hashicorp/consul/commit/0a7996bc4f504894dbd09bac349a2d9999ec9dd6",396,"https://github.com/hashicorp/consul/graphs/contributors"
"Contino (KCSP)","Contino","https://www.contino.io/","http://localhost:3000/logos/contino.svg","https://twitter.com/continohq?lang=en","https://www.crunchbase.com/organization/contino",,,9150000,false,false,"NotOpenSource","London, United Kingdom","2018-03-27T08:34:46.000Z","We help enterprise organizations adopt DevOps, containers and cloud computing. Contino is a global consultancy that enables regulated organizations to accelerate innovation through the adoption of modern approaches to software delivery.","Contino is a professional services consultancy providing a range of services for DevOps, Continuous Delivery and Pragmatic Agile practices.","http://contino.io/","London","England","United Kingdom","https://twitter.com/continohq?lang=en","https://www.linkedin.com/company/contino",,"funding",101,250,"Special / Kubernetes Certified Service Provider","Special",false,,,,,"",,,,,,
"CoScale","CoScale","https://www.coscale.com/","http://localhost:3000/logos/co-scale.png","https://twitter.com/CoScale","https://www.crunchbase.com/organization/co-scale",,,3567454,false,false,"NotOpenSource","Gent, Belgium","2018-03-22T11:30:56.000Z","Full stack performance monitoring. Built for container and microservices applications. Powered by anomaly detection.","Full stack performance monitoring. Built for container and microservices applications. Powered by anomaly detection.","http://www.coscale.com","Gent","Oost-Vlaanderen","Belgium","http://twitter.com/CoScale","http://www.linkedin.com/company/coscale",,"funding",11,50,"Observability and Analysis / Monitoring","Observability and Analysis",false,,,,,"",,,,,,
"Crate.io","Crate.io","https://crate.io/","http://localhost:3000/logos/crate-io.svg","https://twitter.com/Crateio","https://www.crunchbase.com/organization/crate-technology",,,6894791,false,false,"Unknown License","San Francisco, California","2018-03-27T20:04:27.000Z","CrateDB is a distributed SQL database that makes it simple to store and analyze massive amounts of machine data in real-time.","Crate.io creates an open source SQL database with integrated search for storing and analyzing IoT and machine data in real time.","https://crate.io","San Francisco","California","United States","https://twitter.com/CrateIO","http://www.linkedin.com/company/crate-technology-gmbh",,"funding",11,50,"App Definition and Development / Database and Data Warehouse","App Definition and Development",true,"https://github.com/crate/crate",1964,"CrateDB is a distributed SQL database that makes it simple to store and analyze massive amounts of machine data in real-time.",,"https://github.com/crate/crate/commit/66988c1f4f48d87bad327ed4327fb68a95146fb4","2018-03-20T16:33:23Z","https://github.com/crate/crate/releases","2013-04-10T09:18:35Z","/crate/crate/commit/c1d8b17df58dc35bbcbd1e65c65feec2cce42dcd",38,"https://github.com/crate/crate/graphs/contributors"
"Cumulus","Cumulus Networks","https://cumulusnetworks.com","http://localhost:3000/logos/cumulus.svg","https://twitter.com/CumulusNetworks/","https://www.crunchbase.com/organization/cumulus-networks",,,129000000,false,false,"NotOpenSource","Mountain View, California","2018-03-27T21:00:02.000Z","Cumulus Networks, a software company, designs, and sells Linux operating systems for networking hardware.","Cumulus Networks, a software company, designs, and sells Linux operating systems for networking hardware.","http://cumulusnetworks.com","Mountain View","California","United States","http://twitter.com/CumulusNetworks","http://www.linkedin.com/company/cumulus-networks",,"funding",101,250,"Runtime / Cloud-Native Network","Runtime",false,,,,,"",,,,,,
"Dashbird","Dashbird","https://www.dashbird.io/","http://localhost:3000/logos/dashbird.svg","https://twitter.com/thedashbird","https://www.crunchbase.com/organization/dashbird",,,,false,false,"NotOpenSource","Tallinn, Estonia","2018-03-27T23:25:04.000Z","AWS Lambda monitoring & debugging platform. 
Serverless observability & troubleshooting.

Serverless monitoring.","AWS Lambda monitoring & debugging platform. 
Serverless observability & troubleshooting.

Serverless monitoring.","https://dashbird.io/","Tallinn","Harjumaa","Estonia","https://twitter.com/thedashbird","https://www.linkedin.com/company/11414046/",,,1,10,"Serverless / Tools","Serverless",false,,,,,"",,,,,,
"Datera","Datera","https://datera.io/","http://localhost:3000/logos/datera.svg","https://twitter.com/DateraInc","https://www.crunchbase.com/organization/datera-2",,,40000000,false,false,"NotOpenSource","Mountain View, California","2018-03-27T14:44:58.000Z","Datera is an application-driven data infrastructure company.","Datera is an application-driven data infrastructure company.","http://datera.io","Mountain View","California","United States","https://twitter.com/DateraInc","https://www.linkedin.com/company/risingtide-systems",,"funding",51,100,"Runtime / Cloud-Native Storage","Runtime",false,,,,,"",,,,,,
"Drone","Drone.io","http://try.drone.io/","http://localhost:3000/logos/drone.svg","https://twitter.com/droneio","https://www.crunchbase.com/organization/drone-io",,,28000,false,false,"Unknown License","San Francisco, California","2018-03-27T22:48:53.000Z","Drone is a Continuous Delivery platform built on Docker, written in Go","Drone.io is a hosted Continuous Integration and Deployment service.","http://drone.io","San Francisco","California","United States","http://twitter.com/droneio","https://www.linkedin.com/company/drone-io/",,"funding",1,10,"App Definition and Development / CI/CD","App Definition and Development",true,"https://github.com/drone/drone",13626,"Drone is a Continuous Delivery platform built on Docker, written in Go",,"https://github.com/drone/drone/commit/5d7260631ecee9bebc96c6e8011e8d16fc3a2602","2018-01-18T18:45:51Z","https://github.com/drone/drone/releases","2014-02-07T10:10:01Z","/drone/drone/commit/d5e5797934b80e0203d0f47b207c4848cfc834bf",223,"https://github.com/drone/drone/graphs/contributors"
"Druid","Metamarkets","http://druid.io/","http://localhost:3000/logos/druid.svg","https://twitter.com/druidio","https://www.crunchbase.com/organization/metamarkets",,,57750000,false,false,"Apache-2.0","San Francisco, California","2018-03-26T23:38:52.000Z","Column oriented distributed data store ideal for powering interactive applications","Metamarkets offers an interactive analytics platform for buyers and sellers of programmatic advertising.","http://www.metamarkets.com","San Francisco","California","United States","http://twitter.com/metamarkets","http://www.linkedin.com/companies/metamarkets",,"funding",11,50,"App Definition and Development / Database and Data Warehouse","App Definition and Development",true,"https://github.com/druid-io/druid",6239,"Column oriented distributed data store ideal for powering interactive applications",,"https://github.com/druid-io/druid/commit/50e0e7f97d6e39ded9cd7ec9d8c6da43320d0048","2018-02-17T02:11:15Z","https://github.com/druid-io/druid/releases","2012-10-23T19:08:07Z","/druid-io/druid/commit/70e993806e48fbd35ac597a4075d046a98c5b6ae",216,"https://github.com/druid-io/druid/graphs/contributors"
"Elastic","Elastic","https://www.elastic.co/","http://localhost:3000/logos/elastic.svg","https://twitter.com/elastic","https://www.crunchbase.com/organization/elasticsearch",,,104000000,false,false,"Apache-2.0","Mountain View, California","2018-03-27T15:50:15.000Z","Open Source, Distributed, RESTful Search Engine","Elastic builds software to make data usable in real time and at scale for search, logging, security, and analytics use cases.","https://www.elastic.co","Mountain View","California","United States","https://twitter.com/elastic","https://www.linkedin.com/company/elasticsearch",,"funding",501,1000,"Observability and Analysis / Logging","Observability and Analysis",true,"https://github.com/elastic/elasticsearch",29765,"Open Source, Distributed, RESTful Search Engine",,"https://github.com/elastic/elasticsearch/commit/38fd9998e7b7a428d3bcee35516fab2d1cb58aa6","2018-03-20T21:41:41Z","https://github.com/elastic/elasticsearch/releases","2010-02-08T13:22:27Z","/elastic/elasticsearch/commit/ec72ca8b7a115f9b2eea3c76c518062b99a1d015",975,"https://github.com/elastic/elasticsearch/graphs/contributors"
"Eureka","Netflix","https://github.com/Netflix/eureka","http://localhost:3000/logos/eureka.svg","http://twitter.com/netflix","https://www.crunchbase.com/organization/netflix",130483822592,"NFLX",,false,false,"Apache-2.0","Los Gatos, California","2018-03-27T23:31:17.000Z","AWS Service registry for resilient mid-tier load balancing and failover.","Netflix is an online platform that enables users to watch TV shows and movies on smart TVs, PCs, Macs, mobiles, tablets, and so on. ","https://www.netflix.com","Los Gatos","California","United States","http://twitter.com/netflix","http://www.linkedin.com/company/netflix","NFLX","market_cap",1001,5000,"Orchestration & Management / Coordination & Service Discovery","Orchestration & Management",true,"https://github.com/Netflix/eureka",5023,"AWS Service registry for resilient mid-tier load balancing and failover.",,"https://github.com/Netflix/eureka/commit/ccd8fbd46418c18b2f13213423f94e2dcfeca3f1",,,"2001-01-03T18:11:32Z","/Netflix/eureka/commit/fc7003ca080348d037ff918ba646034c33d6c85c",58,"https://github.com/Netflix/eureka/graphs/contributors"
"Flink","Apache Software Foundation","https://flink.apache.org/","http://localhost:3000/logos/flink.svg","https://twitter.com/apacheflink","https://www.crunchbase.com/organization/apache",,,,false,false,"Apache-2.0","Forest Hill, Maryland","2018-03-20T07:32:00.000Z","Mirror of Apache Flink","Apache Software Foundation (501C3) provides organizational, legal and financial support for Apache open-source software projects.","http://www.apache.org","Forest Hill","Maryland","United States","http://twitter.com/TheASF","http://www.linkedin.com/company/the-apache-software-foundation",,,1,10,"App Definition and Development / Streaming","App Definition and Development",true,"https://github.com/apache/flink",3464,"Mirror of Apache Flink",,"https://github.com/apache/flink/commit/d6d0cb97c112f6d3a1c50bd9a42f47a75452d80e","2018-03-15T20:18:40Z","https://github.com/apache/flink/releases","2010-12-15T16:02:01Z","/apache/flink/commit/3b88e30924268799c96317fe1bf9f5b9c6bf6f80",375,"https://github.com/apache/flink/graphs/contributors"
